fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20231121 115201	604	1884614	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2766	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0200442115265295	0.0862290614938621	8	49816	9928	78350716.6416792	40
20231121 121723	604	1884614	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1557	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0432545415583099	0.451874572833257	24	11409	8647	82261344.8275862	41
20231121 123015	604	1884614	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	708	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0892073062512008	0.289940235065642	1001	49910	9422	82551507.2463768	42
20231121 123727	604	1884614	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1016	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0803016255310626	0.918818232144049	8	14598	9509	81579808.5957021	43
20231121 134628	604	1884614	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	6197	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0259411144056389	0.309974265495736	8	50000	9859	82454406.2968516	44
20231121 142443	604	1884614	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2413	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0201831477094392	0.405878680454492	946	49982	10205	81472286.3568216	45
20231121 145750	604	1884614	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3407	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0201430753513017	0.948099081117317	841	49978	9982	82221272.3638181	46
20231121 150755	604	1884614	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	231	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0755213283481822	0.438179075257734	779	11506	8866	80677970.0149925	47
20231121 151523	604	1884614	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	67	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.126301598241194	0.292834583688807	976	1890	7667	79657736.6316842	48
20231121 153128	604	1884614	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1463	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0481394661531292	0.905060956666362	42	49932	9922	80775725.1374313	49
20231121 154409	604	1884614	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	798	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0200334582249914	0.999517844544788	429	32191	10615	80986274.3628186	50
20231121 155243	604	1884614	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	588	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.115397069031908	0.99998042669443	1022	49935	9656	80952267.866067	51
20231121 161531	604	1884614	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1254	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0200735001880154	0.491841821386105	8	38411	9402	78986439.7801099	52
20231121 162836	604	1884614	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	992	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0577516220698221	0.918324467234779	1023	34717	9362	81820162.9185407	53
20231121 163810	604	1884614	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	124	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0440812046630425	0.323800407077463	1024	250	9502	80863951.0244877	54
20231121 164729	604	1884614	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1384	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0692700186900317	0.84923951924392	8	26447	9539	82426560.2198901	55
20231121 170301	604	1884614	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1040	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.145729063987461	0.323248361452948	9	49981	11454	80547317.3413293	56
20231121 172705	604	1884614	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	979	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.02017774977968	0.750066322425991	1022	141	7432	81121107.4462769	57
20231121 173341	604	1884614	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	722	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.128034835518116	0.0118447484643542	710	111	9966	76616570.7146427	58
20231121 175520	604	1884614	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	983	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0477930800382701	0.566750199553545	923	37688	11209	79479388.8055972	59
20231121 180329	604	1884614	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	154	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.201723702091428	0.45072907678049	311	270	11210	67200804.5977011	60
20231121 181833	604	1884614	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1124	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0200306607008445	0.993609569430425	142	1806	8887	84616507.2463768	61
20231121 184050	604	1884614	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1026	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.042469541824753	0.408481319860198	775	9180	9495	79742996.001999	62
20231121 184634	604	1884614	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	192	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.260676087249076	0.170088615595345	750	27154	7707	72443083.958021	63
20231121 190205	604	1884614	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1943	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0205533217096141	0.971464197040062	95	106	8978	83156438.7806097	64
20231121 191445	604	1884614	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	623	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0353486423106804	0.79090381590264	914	11970	8869	82415750.6246877	65
20231121 193741	604	1884614	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1514	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0200111290009094	0.789122175754916	784	13266	9500	83519130.4347826	66
